127.0.0.1 - - [05/Oct/2020:14:41:16 +1100] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:52:46 +1100] "GET /LoginModule1489715/Employee.jsp HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:52:52 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:53:13 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1971
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:55:43 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1895
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:55:46 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:55:46 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 1998
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:56:09 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1910
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:56:26 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1911
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:56:47 +1100] "GET /LoginModule1489715/Employee.jsp HTTP/1.1" 200 462
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:56:53 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1927
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:57:08 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1926
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:57:11 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:57:12 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2029
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:58:03 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:58:05 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:58:06 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:58:37 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1965
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:58:55 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1975
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:59:12 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1985
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:59:30 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1985
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:59:32 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:14:59:33 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2088
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:00:17 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 2009
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:00:19 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:00:20 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2112
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:00:39 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 2007
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:00:40 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:00:41 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2110
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:01:22 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 2007
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:01:24 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:01:25 +1100] "GET /BookPortal/bookindex.jsp HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:01:26 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:01:27 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2110
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:02:03 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1975
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:02:44 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 2015
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:02:45 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:02:47 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:03:01 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 1998
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:03:02 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:03:03 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2101
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:03:36 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:03:41 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:03:42 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2144
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:04:01 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 2057
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:04:03 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:04:04 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:04:07 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:04:08 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:04:59 +1100] "GET /BookPortal/bookdetail.jsp HTTP/1.1" 200 2047
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:01 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:03 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2150
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:04 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:07 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2150
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:10 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:12 +1100] "GET /BookPortal/bookindex.jsp HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:13 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:14 +1100] "GET /BookPortal/BookListServlet?action=edit&id=0 HTTP/1.1" 200 2150
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:21 +1100] "GET /BookPortal/BookListServlet?bid=Star+Wars HTTP/1.1" 200 3846
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:05:22 +1100] "GET /BookPortal/bookindex.jsp HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:07:40 +1100] "GET /BookPortal/booklist.jsp HTTP/1.1" 200 641
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:07:42 +1100] "GET /BookPortal/bookindex.jsp HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:07:43 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 4031
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:08:29 +1100] "GET /BookPortal/booklist.jsp HTTP/1.1" 200 647
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:08:56 +1100] "GET /BookPortal/booklist.jsp HTTP/1.1" 200 654
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:08:57 +1100] "GET /BookPortal/bookindex.jsp HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:08:58 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 4044
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:09:20 +1100] "GET /BookPortal/booklist.jsp HTTP/1.1" 200 564
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:10:10 +1100] "GET /BookPortal/booklist.jsp HTTP/1.1" 200 701
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:10:11 +1100] "GET /BookPortal/bookindex.jsp HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:10:12 +1100] "GET /BookPortal/BookListServlet?action=list HTTP/1.1" 200 4091
0:0:0:0:0:0:0:1 - - [05/Oct/2020:15:19:42 +1100] "GET /LoginModule1489715/ HTTP/1.1" 404 774
