127.0.0.1 - - [08/Sep/2020:13:51:24 +1000] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:49:28 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:49:33 +1000] "GET /BookCatalogApplication/Validate.jsp?uname=adaw&psw=pass1 HTTP/1.1" 500 3591
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:51:44 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:51:48 +1000] "GET /BookCatalogApplication/Validate.jsp?uname=awdwa&psw=pass1 HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:52:10 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:52:16 +1000] "GET /BookCatalogApplication/Validate.jsp?uname=Admin&psw=efaeaf HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:52:18 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:52:23 +1000] "GET /BookCatalogApplication/Validate.jsp?uname=awdaw&psw=pass1 HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:52:24 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:52:28 +1000] "GET /BookCatalogApplication/Validate.jsp?uname=Admin&psw=pass1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:52:28 +1000] "GET /BookCatalogApplication/Index.jsp HTTP/1.1" 200 219
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:52:29 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:55:00 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:57:06 +1000] "GET /BookCatalogApplication/Validate.jsp?uname=Admin&psw=awd HTTP/1.1" 200 271
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:57:07 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:57:37 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:57:42 +1000] "GET /BookCatalogApplication/Validate.jsp?uname=Admin&psw=kadlkna HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [08/Sep/2020:15:59:48 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [08/Sep/2020:16:16:53 +1000] "GET /BookCatalogApplication/Login.jsp HTTP/1.1" 200 530
